method,alpha,seed,initial_uav_x,initial_uav_y,ugv_vx,success,rmse,steady_rmse,max_tracking_error,final_error,final_relative_speed,stable_ratio,capture_time,forward_overshoot,ahead_ratio,command_smoothness,mean_abs_velocity_error,total_reward
Residual PPO,0.75,1049,-1.6127384901046753,0.09402617067098618,0.43331217765808105,True,0.5253862213337281,0.010166071676340817,1.7215112447738647,0.008331491611897945,3.057804860873148e-06,0.7875,4.25,0.008747577667236328,0.765,7.472263872136109e-05,0.06965113148093223,220.59433516555015
Residual PPO,0.75,1050,-1.2507070302963257,-0.40418457984924316,0.49881017208099365,True,0.4259860382400782,0.010406547033895328,1.4271425008773804,0.010593008249998093,2.6429859190102434e-06,0.8025,3.95,0.010596275329589844,0.75,0.00010882765093056308,0.05898390658199787,243.9212217554091
Residual PPO,0.75,1051,-0.8433747291564941,-0.6024307608604431,0.2584548592567444,True,0.23529188419631297,0.0075890818076865575,1.051550030708313,0.0020294804126024246,5.426858933788026e-06,0.835,2.45,0.043083250522613525,0.89,0.0001531320031807709,0.037987705022096634,295.3145029587016
Residual PPO,0.75,1052,-1.577463150024414,-0.03658809885382652,0.32490968704223633,True,0.46012098997092626,0.0060837471898259905,1.6356393098831177,0.004434025846421719,3.3333190003759228e-06,0.8175,3.6500000000000004,0.030851006507873535,0.825,8.501200594140676e-05,0.06626178380101919,250.57588853511757
Residual PPO,0.75,1053,-0.7320424914360046,-0.38764455914497375,0.44851720333099365,True,0.22981410002037422,0.009550664607939621,0.9031850695610046,0.008869311772286892,5.288024112815037e-06,0.865,2.7,0.009771108627319336,0.8425,0.0001265905145555024,0.03734685108065605,306.73853999941434
Residual PPO,0.75,1054,-1.9604523181915283,0.6108824014663696,0.3443475067615509,True,0.6239436279052859,0.012397611035976922,2.1006720066070557,0.005146752577275038,9.247802154277451e-06,0.78,4.4,0.024895787239074707,0.79,0.00010537161585141895,0.08078617576509714,200.30657833900742
Residual PPO,0.75,1055,-0.8035520911216736,-0.8197364807128906,0.37500709295272827,True,0.2749415704739425,0.011433407166910428,1.1733254194259644,0.006250439677387476,6.408528406609548e-06,0.7875,4.25,0.020009756088256836,0.87,0.00017862101542044613,0.03811476971954107,267.2018789658611
Residual PPO,0.75,1056,-0.6173267960548401,-0.7547652125358582,0.33817118406295776,True,0.21754202201064746,0.00999283142242488,0.9910121560096741,0.004908931441605091,7.135539817682002e-06,0.7925,4.15,0.017242789268493652,0.89,0.00017533389280275123,0.02974696185439825,279.35846996512794
Residual PPO,0.75,1057,-1.4013786315917969,-0.020997419953346252,0.2980625629425049,True,0.38881746007465595,0.004847931469448968,1.4497756958007812,0.003455480094999075,2.5014624043251388e-06,0.835,3.3000000000000003,0.03977048397064209,0.845,9.479751781908101e-05,0.059589875899255275,271.7137063172785
Residual PPO,0.75,1058,-1.9344123601913452,-0.6835842132568359,0.34246277809143066,True,0.6157932375986128,0.007005626165381364,2.0957717895507812,0.005066792014986277,3.1068773296283325e-06,0.7875,4.25,0.02561497688293457,0.795,0.00013214116565249975,0.07978917486965656,205.84875542955285
Residual PPO,0.75,1059,-1.3239208459854126,-0.34795770049095154,0.3298633396625519,True,0.3791588507105086,0.005902330233593037,1.417435646057129,0.004610345233231783,1.2112378726669704e-06,0.835,3.3000000000000003,0.03058469295501709,0.8425,0.00010506834675581215,0.05688383065164089,272.1164318677379
Residual PPO,0.75,1060,-0.5232435464859009,-0.8263487219810486,0.4775193929672241,True,0.23219670771633918,0.013444770292791185,1.0047281980514526,0.009860909543931484,8.680811333761085e-06,0.7875,4.25,0.013363122940063477,0.845,0.00017163486683701568,0.031093326956033708,272.5066102383532
Residual PPO,0.75,1061,-1.0766786336898804,0.09924349933862686,0.28927016258239746,True,0.282026288977682,0.004004078424163058,1.1257036924362183,0.0031359561253339052,2.077777708109352e-06,0.86,2.8000000000000003,0.03940010070800781,0.87,0.0001058161910009155,0.04715203132480383,300.4937472862535
Residual PPO,0.75,1062,-1.020176649093628,-0.6513675451278687,0.4292861223220825,True,0.33066964002520677,0.009587116083268689,1.2636038064956665,0.008186261169612408,3.244674871893949e-06,0.8375,3.25,0.011321663856506348,0.835,0.0001459982333559694,0.047511282935738565,278.10715528426454
Residual PPO,0.75,1063,-0.5567145943641663,0.6067063212394714,0.2895512878894806,True,0.1753199288654194,0.0057822044169438275,0.8364167213439941,0.0031430835369974375,3.9032211134326644e-06,0.8575,2.1,0.01727616786956787,0.9025,0.00018195005837928963,0.02632343575358391,314.0389624982693
Residual PPO,0.75,1064,-1.6129041910171509,-0.13716638088226318,0.24278511106967926,True,0.44149126694051083,0.004434701679142369,1.648486852645874,0.0014987741596996784,7.739534453321539e-07,0.83,3.4000000000000004,0.05963277816772461,0.8425,9.616608494053715e-05,0.0676728842779994,261.115564764788
Residual PPO,0.75,1065,-0.5033138990402222,-0.5932050347328186,0.453745573759079,True,0.1882857141470783,0.011051175777446739,0.8133116960525513,0.00904732197523117,4.391586116980761e-06,0.8475,2.4000000000000004,0.011926054954528809,0.855,0.00014740704455709118,0.02919987339526415,304.7913415359976
Residual PPO,0.75,1066,-1.3762075901031494,0.32575497031211853,0.20805609226226807,True,0.3578161129092462,0.0037444191881977067,1.4328029155731201,0.00073344970587641,2.8653516892518383e-06,0.8475,3.0500000000000003,0.06753367185592651,0.865,0.00011809425549008234,0.058712981902062894,282.9653681424278
Residual PPO,0.75,1067,-0.6176835894584656,0.9055254459381104,0.20151829719543457,True,0.22747676400879585,0.008214301211709461,1.0992552042007446,0.0007729491917416453,6.238102741917828e-06,0.795,4.1000000000000005,0.04185810685157776,0.21,0.00022076310115206845,0.02856549745425582,281.24024419599914
Residual PPO,0.75,1068,-0.7787961959838867,0.5352519750595093,0.25048118829727173,True,0.21059719394679596,0.004441849604973999,0.9595839381217957,0.0017580711282789707,3.2566467780270614e-06,0.85,3.45,0.03561389446258545,0.895,0.00017667158128309643,0.034788107015192506,306.567074335785
Residual PPO,0.75,1069,-0.5076419115066528,0.8446078896522522,0.24751581251621246,True,0.2033619692838014,0.007749112591668832,0.9901279211044312,0.0016596483765169978,5.919591330894036e-06,0.8,4.0,0.03002876043319702,0.8325,0.00021198053867202464,0.024557604193687438,286.63591173085064
Residual PPO,0.75,1070,-1.6644020080566406,0.9533751606941223,0.22921264171600342,True,0.4944484176927917,0.01095449416475708,1.9316902160644531,0.0010851395782083273,8.26208088255953e-06,0.7825,4.3500000000000005,0.06529968976974487,0.8425,0.00016993722075712514,0.06977703601121903,229.7680347504449
Residual PPO,0.75,1071,-1.6379417181015015,0.7469041347503662,0.26974478363990784,True,0.48278432039140395,0.00973026018535937,1.823076605796814,0.002430770779028535,7.014610218902817e-06,0.79,4.2,0.05099797248840332,0.835,0.0001370108878534634,0.06860053844749928,234.43821802338007
Residual PPO,0.75,1072,-1.22187077999115,0.3675197660923004,0.4661308228969574,True,0.3994570851811402,0.011858836643207847,1.3794703483581543,0.009473963640630245,5.37697269464843e-06,0.8,4.0,0.00983428955078125,0.7625,0.00010111168451664904,0.05643507201224565,248.8198190443429
Residual PPO,0.75,1073,-1.5133368968963623,0.8512749075889587,0.3800120949745178,True,0.49208589532854863,0.013518445955322528,1.7799524068832397,0.006433142349123955,8.758876901993062e-06,0.78,4.4,0.013086080551147461,0.8125,0.0001349492512383469,0.06434134487062693,224.9326396066108
Residual PPO,0.75,1074,-0.5001789927482605,-0.2884053587913513,0.4962819218635559,True,0.16880370298291938,0.010855630095365738,0.6780215501785278,0.010511764325201511,2.0072720872121863e-06,0.8775,2.45,0.010570049285888672,0.835,0.00012162707304893674,0.030753742679953577,320.9830297934576
Residual PPO,0.75,1075,-0.8189709782600403,0.9466501474380493,0.23914383351802826,True,0.2743252013476577,0.008755478636151766,1.2590471506118774,0.0013850905233994126,6.567731816176092e-06,0.7925,4.15,0.04908949136734009,0.895,0.00023225707409822613,0.037232907954603434,272.47575010009183
Residual PPO,0.75,1076,-1.445397138595581,-0.562984049320221,0.45283621549606323,True,0.48216079469135126,0.008942450485990131,1.6309542655944824,0.009015625342726707,1.8733053366304375e-06,0.7975,4.05,0.00904226303100586,0.77,0.00011587161970960136,0.06417798731476068,232.50249603505853
Residual PPO,0.75,1077,-0.6151338219642639,-0.8893533945083618,0.2694230377674103,True,0.2324738778371944,0.010521719377262335,1.088533878326416,0.0024166300427168608,7.432225629599998e-06,0.785,4.3,0.023467957973480225,0.9,0.00019381866689770422,0.02827911164611578,274.61804540841285
Residual PPO,0.75,1078,-0.6580581068992615,-0.6858707666397095,0.23459486663341522,True,0.20148254632490206,0.007858400446118255,0.9584092497825623,0.00124117371160537,5.9143790167581756e-06,0.805,4.05,0.027461349964141846,0.9,0.00016971890936702953,0.029370957408100366,288.5804356758136
Residual PPO,0.75,1079,-0.5874135494232178,0.8651593327522278,0.4896434247493744,True,0.2552200457589306,0.01382850009966294,1.076871633529663,0.010286619886755943,7.331249435083009e-06,0.7925,4.15,0.011057376861572266,0.77,0.0002022367061023018,0.03376643437892199,269.9994625118873
Residual PPO,0.75,1080,-0.6397119164466858,0.7102972865104675,0.367546945810318,True,0.21926674193573223,0.008734308361056688,0.9782975912094116,0.005983359180390835,5.5579539548489265e-06,0.8125,3.85,0.010394930839538574,0.885,0.0001909922229783572,0.03141462702304125,287.30437609505606
Residual PPO,0.75,1081,-1.3320256471633911,0.8601993322372437,0.3006768822669983,True,0.40593876108415206,0.010199511858964283,1.6089626550674438,0.003552984446287155,8.148193956003524e-06,0.79,4.2,0.03838968276977539,0.85,0.00016403480898435788,0.05698107149451971,247.29366537037978
Residual PPO,0.75,1082,-0.9581221342086792,-0.30673766136169434,0.3117980659008026,True,0.2572527713058203,0.005888309239989462,1.047730565071106,0.003957995679229498,4.986281055607833e-06,0.865,2.7,0.033559560775756836,0.875,0.00011748059723330984,0.04288305219262838,305.0536974343692
Residual PPO,0.75,1083,-1.3940625190734863,0.6289385557174683,0.21643398702144623,True,0.38026266453331903,0.006162764756194311,1.543211579322815,0.0008021789253689349,5.065171080786968e-06,0.805,3.9000000000000004,0.06551766395568848,0.8625,0.00014616697955967446,0.05940178541466594,260.54265739227753
Residual PPO,0.75,1084,-0.7371216416358948,-0.8951173424720764,0.4071005880832672,True,0.2772206214648246,0.012753003678308858,1.1846938133239746,0.00739365303888917,8.740126759221312e-06,0.7825,4.3500000000000005,0.016211986541748047,0.865,0.00018532485277327396,0.036490708999335764,264.0784203981572
Residual PPO,0.75,1085,-0.7224554419517517,-0.08529454469680786,0.4138740301132202,True,0.20654623547292528,0.007848633032820152,0.8219459652900696,0.007642121519893408,3.530435606080573e-07,0.87,2.6,0.008469104766845703,0.86,0.00011262837847372643,0.03550361469388008,314.73495173999964
Residual PPO,0.75,1086,-0.7490203976631165,-0.7008727788925171,0.4387705326080322,True,0.2595925263684835,0.011177133897486041,1.066512942314148,0.008523956872522831,5.139218501426512e-06,0.8275,2.7,0.012625813484191895,0.85,0.00015869075638924257,0.0378420639783144,285.2330125574361
Residual PPO,0.75,1087,-1.2718281745910645,-0.8616007566452026,0.3274095356464386,True,0.39567934407816613,0.010455129064244884,1.5632307529449463,0.004523937124758959,5.726483777834801e-06,0.785,4.3,0.03817951679229736,0.85,0.00016196204630516354,0.05547089882194996,246.5753827521725
Residual PPO,0.75,1088,-1.148199200630188,-0.9221230149269104,0.4605681300163269,True,0.40890177242563835,0.011076106346108089,1.5241628885269165,0.009281801991164684,3.998958618467441e-06,0.805,3.9000000000000004,0.009747743606567383,0.81,0.00017149264385219712,0.053507601022720334,249.684407170834
Residual PPO,0.75,1089,-1.8535881042480469,0.5890284776687622,0.37915652990341187,True,0.6006770440680693,0.012441365084087788,2.003598213195801,0.006407370790839195,8.922977940528654e-06,0.7775,4.45,0.013573408126831055,0.785,9.94862082803164e-05,0.0770685550943017,202.5818285037792
Residual PPO,0.75,1090,-0.9845758080482483,-0.6573527455329895,0.30003631114959717,True,0.2857204744233664,0.00872309861570637,1.2066437005996704,0.0035229732748121023,5.317780050972942e-06,0.8225,2.7,0.04079604148864746,0.875,0.00014713917422106841,0.04413903307169676,281.3088844899322
Residual PPO,0.75,1091,-1.8845704793930054,-0.6914018392562866,0.36124923825263977,True,0.6070663125570783,0.0072174650233179346,2.0561883449554443,0.005746954586356878,4.550937774183694e-06,0.785,4.3,0.019672155380249023,0.79,0.00013270011974124968,0.07805412750691175,205.74208995722944
Residual PPO,0.75,1092,-1.9696727991104126,-0.2278679758310318,0.31251582503318787,True,0.6007979108019845,0.006864080287088797,2.032942533493042,0.0039732735604047775,5.0476601245463826e-06,0.7925,4.15,0.035069942474365234,0.8,9.19887010888905e-05,0.08093498598784209,212.6760656646392
Residual PPO,0.75,1093,-0.8791002631187439,0.07968070358037949,0.43002596497535706,True,0.26063204251982586,0.008490163500174664,0.9865792989730835,0.008217777125537395,3.228709601899027e-06,0.8525,2.95,0.008605480194091797,0.8325,0.00011158773464400912,0.042002982422709466,298.0331633865425
Residual PPO,0.75,1094,-0.9031349420547485,-0.5643354058265686,0.2514164447784424,True,0.24524997849918442,0.007219504393908631,1.080662727355957,0.001785492873750627,5.382351901062066e-06,0.84,2.5,0.04771685600280762,0.8875,0.0001429919435469338,0.04040290147066116,296.0273150275208
Residual PPO,0.75,1095,-1.3096781969070435,-0.4019305408000946,0.2943161725997925,True,0.364593917269951,0.005884117871053754,1.4049261808395386,0.0033221382182091475,5.149555363459513e-06,0.8425,3.1500000000000004,0.04355895519256592,0.8525,0.00011500201169692543,0.05633651126176119,277.93586998456027
Residual PPO,0.75,1096,-0.5565752387046814,0.7886120080947876,0.27283963561058044,True,0.20258655684764326,0.0073307917424364,0.972832441329956,0.0025464112404733896,6.38995379631524e-06,0.81,3.9000000000000004,0.024776041507720947,0.845,0.00020620602160315382,0.02655706997960806,290.6219850616316
Residual PPO,0.75,1097,-1.3080552816390991,0.037033263593912125,0.27344202995300293,True,0.3500131174820635,0.004036029502534902,1.3486000299453735,0.002566318027675152,2.9045656901871553e-06,0.845,3.1,0.04727053642272949,0.8575,0.00010102799021689223,0.05601885374635458,283.1427663495224
Residual PPO,0.75,1098,-1.2224541902542114,-0.25077617168426514,0.4742331802845001,True,0.3992913142881766,0.009735769517590491,1.364404320716858,0.0097582982853055,2.2833476123196306e-06,0.8125,3.75,0.009757518768310547,0.77,9.665394786706355e-05,0.0567614021897316,254.84979756031515
Residual PPO,0.75,1099,-1.9130916595458984,0.09447009861469269,0.36984628438949585,True,0.6082840250243082,0.009162537812273703,1.9914706945419312,0.0060672760009765625,4.352768883109093e-06,0.78,4.4,0.016269564628601074,0.785,7.92719857653401e-05,0.07916997987776994,203.3660910913884
PD+FF,1.0,1000,-1.2179213762283325,0.20768369734287262,0.34128254652023315,False,0.3741054824026933,0.10973478806389023,1.2951856851577759,0.02540648728609085,0.02208654209971428,0.395,11.200000000000001,0.42275404930114746,0.47,0.00019265563591624866,0.18133483074605464,56.345367012359155
PD+FF,1.0,1001,-1.0811076164245605,-0.9685990810394287,0.25630688667297363,False,0.4214195377971621,0.1844442949498508,1.4634742736816406,0.015849558636546135,0.05234939977526665,0.29,13.0,0.47530752420425415,0.495,0.0005134873394719789,0.1861545266583562,-19.017054328322377
PD+FF,1.0,1002,-1.428768277168274,-0.28562131524086,0.4242836833000183,False,0.47287694193124535,0.11725807046774767,1.5485260486602783,0.02718626894056797,0.013613821938633919,0.3875,11.9,0.36995935440063477,0.44,0.0001678809189299963,0.18139462999999523,36.266885153111055
PD+FF,1.0,1003,-1.7183640003204346,-0.48658838868141174,0.34840381145477295,False,0.5566259331936058,0.14331547807176911,1.8372762203216553,0.03153642639517784,0.019725250080227852,0.3425,12.100000000000001,0.4185163974761963,0.43,0.00024491505117386095,0.20515282850712538,-5.120210873428737
PD+FF,1.0,1004,-1.998679280281067,-0.7396973967552185,0.24154320359230042,False,0.6334405530850986,0.17488854606313456,2.150963544845581,0.03857402130961418,0.025556392967700958,0.315,12.200000000000001,0.4873436689376831,0.4425,0.00038655328592931585,0.23363708736374975,-42.885848877579036
PD+FF,1.0,1005,-1.8766711950302124,0.8611240983009338,0.28618520498275757,False,0.6217941761503943,0.18142690170038925,2.0905823707580566,0.0360424742102623,0.0322924479842186,0.3075,12.350000000000001,0.45859503746032715,0.4375,0.00042329875547913646,0.22132806397974492,-46.924775272980405
PD+FF,1.0,1006,-1.4946178197860718,0.20171388983726501,0.28934937715530396,False,0.4471454592570745,0.11981530487389798,1.5506733655929565,0.031058652326464653,0.01698257401585579,0.375,11.4,0.4562605619430542,0.465,0.0002022789994044266,0.20191806361079215,33.074495822377564
PD+FF,1.0,1007,-1.8931626081466675,0.6319606900215149,0.39287856221199036,False,0.650869956243255,0.16470136302366334,2.056952476501465,0.020005052909255028,0.04010926932096481,0.32,12.5,0.38999271392822266,0.4025,0.0002791769843448707,0.2076354805752635,-35.75829772483555
PD+FF,1.0,1008,-1.749120831489563,0.6261014938354492,0.26522985100746155,False,0.5490627310231134,0.15465481939447115,1.8824126720428467,0.03726378455758095,0.01985258050262928,0.3325,11.950000000000001,0.47189486026763916,0.4525,0.00033754201349390524,0.2178685999661684,-16.52225719392302
PD+FF,1.0,1009,-1.9152493476867676,-0.3461688160896301,0.2149554342031479,False,0.5684844693085628,0.1439849953443525,1.966718316078186,0.037931568920612335,0.011322537437081337,0.3475,11.75,0.5041000843048096,0.45,0.0002512889250884331,0.23327738605439663,-6.812373642995991
PD+FF,1.0,1010,-1.8575115203857422,0.07161146402359009,0.4753030240535736,False,0.6609185902734175,0.12895941666721253,1.9877033233642578,0.008328990079462528,0.03904315084218979,0.4025,10.600000000000001,0.3369910717010498,0.3875,9.989698899331473e-05,0.1952239479869604,4.769364230753727
PD+FF,1.0,1011,-1.57381272315979,0.12664707005023956,0.26378002762794495,False,0.4634511897880308,0.12194757111995205,1.6151947975158691,0.03202075883746147,0.01672414503991604,0.3725,11.4,0.4726123809814453,0.4625,0.00020113217343886909,0.20937864262610673,29.73467063875868
PD+FF,1.0,1012,-1.5405192375183105,0.561293363571167,0.2715309262275696,False,0.47971826130694667,0.14316340491113322,1.6654789447784424,0.0337519533932209,0.023695454001426697,0.3425,11.75,0.4678962230682373,0.4675,0.0003160691211206793,0.20668800976127386,1.9379263516515408
PD+FF,1.0,1013,-0.8082606196403503,-0.8420410752296448,0.401797890663147,False,0.3534388487146327,0.152707634048247,1.1964707374572754,0.0189225897192955,0.04017907753586769,0.34,12.850000000000001,0.382625937461853,0.49,0.00041067170800710047,0.1533736163377762,20.215152332931748
PD+FF,1.0,1014,-1.3467140197753906,0.1714046150445938,0.4693894386291504,False,0.4576633953063455,0.10940318444639144,1.4788575172424316,0.022918635979294777,0.016515249386429787,0.45,9.65,0.340989351272583,0.4325,0.00013610052187478064,0.1719770721718669,67.76761872956993
PD+FF,1.0,1015,-1.4601455926895142,0.21413566172122955,0.39239153265953064,False,0.4687556294296526,0.11511780683725462,1.5572181940078735,0.029226131737232208,0.008120547980070114,0.38,11.8,0.3902195692062378,0.4425,0.00016393939147326024,0.18681043170392514,34.45371400741862
PD+FF,1.0,1016,-1.6580126285552979,-0.11461202055215836,0.3060871958732605,False,0.5039673180438606,0.12257309295815037,1.7122539281845093,0.03313661366701126,0.0037108424585312605,0.365,11.700000000000001,0.44555044174194336,0.445,0.0001772466073072307,0.207750663459301,20.556785842729777
PD+FF,1.0,1017,-0.62247234582901,0.6426637768745422,0.4917738139629364,False,0.28735198664054395,0.12177270109207346,0.9438154101371765,0.01841709204018116,0.03011920489370823,0.375,12.5,0.325217604637146,0.4925,0.0003038807487843304,0.13360828131437302,54.651259926333985
PD+FF,1.0,1018,-1.1090368032455444,-0.0900818482041359,0.4614541530609131,False,0.3687759245456333,0.09347517132237931,1.2328153848648071,0.025496402755379677,0.0046038078144192696,0.475,9.15,0.3459751605987549,0.455,0.0001405378130804463,0.16114941645413638,96.15080510899428
PD+FF,1.0,1019,-1.674609661102295,-0.20800989866256714,0.34006524085998535,False,0.5241725375891393,0.12616356658960853,1.7480919361114502,0.031370148062705994,0.010145016945898533,0.36,11.9,0.4237947463989258,0.4375,0.0001743720891361398,0.2040950584411621,14.220530809927812
PD+FF,1.0,1020,-1.1319496631622314,-0.4326494336128235,0.2227078378200531,False,0.34669756723178485,0.13747083382760195,1.2293007373809814,0.015203649178147316,0.03902623429894447,0.3875,10.75,0.4967026114463806,0.5025,0.0003013098922524956,0.19347680728882552,48.20424576848748
PD+FF,1.0,1021,-1.4384177923202515,-0.8382971882820129,0.49743902683258057,False,0.556239687572271,0.16432710628611322,1.74289071559906,0.01924934983253479,0.04043344780802727,0.3175,12.5,0.3229358196258545,0.41,0.00035337989100456274,0.17300863325595855,-21.321358431118938
PD+FF,1.0,1022,-1.999210000038147,0.8368335366249084,0.37694433331489563,False,0.700584588431178,0.18651580600402692,2.217628240585327,0.018912777304649353,0.04792095348238945,0.3025,12.65,0.40042638778686523,0.4075,0.0003678871887222801,0.21480872318148614,-58.365083187772086
PD+FF,1.0,1023,-1.4916963577270508,0.8117974996566772,0.4728805720806122,False,0.5602689834298349,0.1634443336135025,1.7707891464233398,0.021667083725333214,0.0383327454328537,0.32,12.450000000000001,0.3387587070465088,0.4175,0.00034642537115399125,0.1785016644001007,-20.66026225415975
PD+FF,1.0,1024,-1.51630699634552,-0.48329436779022217,0.3110935389995575,False,0.47627429244420577,0.13407366886190092,1.6300467252731323,0.03335786983370781,0.01752287894487381,0.355,11.700000000000001,0.44255614280700684,0.46,0.00026807401677753854,0.2000572417676449,12.021476071328005
PD+FF,1.0,1025,-0.7683239579200745,0.258014976978302,0.24864348769187927,False,0.24974689282389323,0.11913023328248042,0.836830198764801,0.0065286243334412575,0.03395666927099228,0.425,10.25,0.4696071147918701,0.515,0.0002462322845081021,0.1694677467830479,89.66478591347112
PD+FF,1.0,1026,-1.7438942193984985,0.19023452699184418,0.2583710551261902,False,0.519143968105641,0.12942854897105827,1.788073182106018,0.0350528247654438,0.008672462776303291,0.36,11.65,0.4762263298034668,0.45,0.00020438333422184265,0.21855856347829103,12.716210980620138
PD+FF,1.0,1027,-1.9580382108688354,0.12429128587245941,0.36954861879348755,False,0.6405082014739784,0.14284126169758404,2.0370311737060547,0.017234206199645996,0.034788865596055984,0.3375,12.450000000000001,0.4049661159515381,0.405,0.0001386274611616754,0.21383185271173716,-17.174799668020466
PD+FF,1.0,1028,-0.7757433652877808,-0.22796711325645447,0.4025936424732208,False,0.260765520208703,0.1000599872428999,0.8879518508911133,0.012507377192378044,0.02853904478251934,0.4425,10.65,0.38177359104156494,0.4925,0.00018830664315689114,0.15163204286247492,98.31765473634013
PD+FF,1.0,1029,-0.7448340058326721,0.6458722352981567,0.214758962392807,False,0.29458777592092794,0.14670137841077233,0.9937342405319214,0.01514451578259468,0.03794228658080101,0.3375,12.55,0.48134392499923706,0.515,0.0003867364946674912,0.17067452756687998,37.018534819409226
PD+FF,1.0,1030,-1.6447029113769531,-0.9496257901191711,0.4438457489013672,False,0.6192987089060087,0.18623539966231725,1.9596617221832275,0.018827499821782112,0.0479750894010067,0.3025,12.65,0.35720252990722656,0.41,0.000410364263419564,0.18929587118327618,-45.50267896018938
PD+FF,1.0,1031,-0.9611496329307556,0.9009804725646973,0.39864641427993774,False,0.39819493261258876,0.16121852875761966,1.349510669708252,0.0229804590344429,0.04099445790052414,0.3225,13.05,0.38550448417663574,0.48,0.0004323896993009009,0.16134556114673615,1.2447821252049083
PD+FF,1.0,1032,-0.6833899617195129,-0.5306191444396973,0.49894750118255615,False,0.28413511908274075,0.10946653483502289,0.9339278340339661,0.0196121446788311,0.025433039292693138,0.44,11.200000000000001,0.3212536573410034,0.4875,0.00025288526556469404,0.1358758144825697,85.00312934592371
PD+FF,1.0,1033,-0.7577928304672241,0.7459949851036072,0.4761985242366791,False,0.33409496412771694,0.13482856070546553,1.1103570461273193,0.022067558020353317,0.03193032741546631,0.3675,12.65,0.33574604988098145,0.4775,0.00034755410657676036,0.1420736024901271,38.481430894509074
PD+FF,1.0,1034,-0.5296080112457275,-0.6777904629707336,0.22327283024787903,False,0.25342532494157505,0.12781300965216927,0.8656488060951233,0.015703633427619934,0.0310748852789402,0.4125,12.350000000000001,0.35999810695648193,0.5125,0.00031423394537667297,0.12736830392852425,80.96499597579246
PD+FF,1.0,1035,-1.5201642513275146,-0.23973245918750763,0.436818927526474,False,0.5094719498683541,0.1215182579162783,1.6401164531707764,0.022997049614787102,0.021632196381688118,0.395,12.100000000000001,0.36191225051879883,0.425,0.00014990959939933254,0.18426992926746608,33.49981984184122
PD+FF,1.0,1036,-1.558912754058838,0.6018440127372742,0.34900519251823425,False,0.51205075297542,0.1441227700886562,1.7155417203903198,0.03376133367419243,0.018396668136119843,0.3425,12.0,0.4182248115539551,0.445,0.0002991782824608747,0.19721732135862113,-1.5967270623892165
PD+FF,1.0,1037,-1.5164998769760132,-0.3818822205066681,0.38270920515060425,False,0.492795127265265,0.12633744907736982,1.631993055343628,0.03035595640540123,0.013255148194730282,0.3625,11.9,0.39664649963378906,0.445,0.0002048960690255131,0.19085469905287028,18.54371811617165
PD+FF,1.0,1038,-1.5098652839660645,-0.8029577136039734,0.31811848282814026,False,0.5097297868490142,0.16159667013316448,1.7404528856277466,0.03451171889901161,0.028760690242052078,0.2975,14.25,0.43788444995880127,0.4575,0.0003995541059484868,0.19876280922442674,-28.58247952759274
PD+FF,1.0,1039,-0.6960156559944153,-0.0387578122317791,0.3661683201789856,False,0.22904529650411912,0.09924360317507071,0.7714834213256836,0.004269806668162346,0.030078323557972908,0.4475,10.4,0.4018747806549072,0.5075,0.00018201687637172615,0.1517051263898611,109.48638736691785
PD+FF,1.0,1040,-0.7547146081924438,0.5635512471199036,0.4134989380836487,False,0.29413814961935053,0.12248934798616765,0.9862335920333862,0.017017321661114693,0.03196246549487114,0.3925,10.8,0.3748745918273926,0.495,0.00028950209701346233,0.14927205193787813,61.12635102383798
PD+FF,1.0,1041,-0.6478168964385986,-0.19675222039222717,0.46515655517578125,True,0.2335571433330367,0.08928895102878587,0.7867162227630615,0.011961856856942177,0.02518908865749836,0.5125,8.3,0.3419182300567627,0.495,0.00016783452254181763,0.1378776515647769,134.3422791725024
PD+FF,1.0,1042,-1.463887333869934,-0.25558269023895264,0.3728010952472687,False,0.46466068670988786,0.11685078685552248,1.5570749044418335,0.03047623299062252,0.007618078961968422,0.375,11.700000000000001,0.40281128883361816,0.4475,0.0001788419612614292,0.1894458443298936,31.572619602735966
PD+FF,1.0,1043,-1.7490100860595703,-0.7958716750144958,0.31946444511413574,False,0.5841421822989586,0.16963815242745992,1.9551254510879517,0.03499018773436546,0.02830231748521328,0.3175,12.25,0.43696844577789307,0.4375,0.00038562959536574105,0.210467732809484,-32.296746464818675
PD+FF,1.0,1044,-1.981444239616394,0.7169352173805237,0.20961801707744598,False,0.6149147978483949,0.17203297251468994,2.121433973312378,0.04023522138595581,0.02333424799144268,0.315,12.100000000000001,0.5076215863227844,0.445,0.00039278521099887325,0.2373632482625544,-40.4742162909358
PD+FF,1.0,1045,-0.7272861003875732,-0.39523494243621826,0.4158290922641754,False,0.26556313124899655,0.10809973741737254,0.8911176919937134,0.013646882027387619,0.029752831906080246,0.4275,10.65,0.3731551170349121,0.5025,0.00022685222634628535,0.14760712139308452,86.5707462819294
PD+FF,1.0,1046,-1.868130087852478,0.6265861392021179,0.39649125933647156,False,0.64284557037807,0.16314782706725925,2.032632827758789,0.02031504549086094,0.039344366639852524,0.32,12.5,0.38762950897216797,0.4075,0.0002770470186782876,0.20596470020711422,-33.8133770615792
